[I 2025-03-20 22:42:57,826] Trial 43 finished with value: 0.8850000083446503 and parameters: {'n_units_l0': 102, 'dropout_l0': 0.21555462147730056, 'n_units_l1': 63, 'dropout_l1': 0.3385235420841521, 'learning_rate': 2.173590639333757e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:43:09,665] Trial 44 finished with value: 0.8787307560443878 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.27715648247169544, 'n_units_l1': 70, 'dropout_l1': 0.22148904777372314, 'learning_rate': 1.89465788065518e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:43:22,754] Trial 45 finished with value: 0.8792692363262176 and parameters: {'n_units_l0': 93, 'dropout_l0': 0.2518684329306821, 'n_units_l1': 63, 'dropout_l1': 0.39379942779724786, 'learning_rate': 2.6697429785838095e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:43:35,244] Trial 46 finished with value: 0.8883076846599578 and parameters: {'n_units_l0': 105, 'dropout_l0': 0.23236241809185543, 'n_units_l1': 55, 'dropout_l1': 0.2621032421997329, 'learning_rate': 1.5366874985063484e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:43:48,245] Trial 47 finished with value: 0.8812307715415955 and parameters: {'n_units_l0': 73, 'dropout_l0': 0.26807095279829357, 'n_units_l1': 57, 'dropout_l1': 0.3107661164039661, 'learning_rate': 2.4329421625566776e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:44:00,502] Trial 48 finished with value: 0.8763076782226562 and parameters: {'n_units_l0': 100, 'dropout_l0': 0.2011160585619007, 'n_units_l1': 53, 'dropout_l1': 0.4646497386535996, 'learning_rate': 3.79550875902478e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:44:11,779] Trial 49 finished with value: 0.8796153724193572 and parameters: {'n_units_l0': 89, 'dropout_l0': 0.2429797405047998, 'n_units_l1': 61, 'dropout_l1': 0.42651160609188754, 'learning_rate': 1.952158660525451e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:44:18,335] Trial 50 pruned. Trial was pruned at epoch 11.
[I 2025-03-20 22:44:31,912] Trial 51 finished with value: 0.8996153950691221 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.2077515027486957, 'n_units_l1': 70, 'dropout_l1': 0.27316107169966075, 'learning_rate': 2.961977074639893e-05}. Best is trial 51 with value: 0.8996153950691221.
[I 2025-03-20 22:44:41,487] Trial 52 finished with value: 0.8876153886318205 and parameters: {'n_units_l0': 103, 'dropout_l0': 0.2162141096085125, 'n_units_l1': 69, 'dropout_l1': 0.28954324662072545, 'learning_rate': 3.20644678462119e-05}. Best is trial 51 with value: 0.8996153950691221.
[I 2025-03-20 22:44:54,259] Trial 53 finished with value: 0.9009615540504454 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.23358925980239428, 'n_units_l1': 72, 'dropout_l1': 0.2191963886074372, 'learning_rate': 3.533426167502112e-05}. Best is trial 53 with value: 0.9009615540504454.
[I 2025-03-20 22:45:04,787] Trial 54 finished with value: 0.8762307584285736 and parameters: {'n_units_l0': 100, 'dropout_l0': 0.2105107760191551, 'n_units_l1': 65, 'dropout_l1': 0.22679600265509806, 'learning_rate': 4.144990752182503e-05}. Best is trial 53 with value: 0.9009615540504454.
[I 2025-03-20 22:45:14,189] Trial 55 finished with value: 0.8711922824382781 and parameters: {'n_units_l0': 106, 'dropout_l0': 0.22815446982979734, 'n_units_l1': 71, 'dropout_l1': 0.21471786158607686, 'learning_rate': 3.558807360166278e-05}. Best is trial 53 with value: 0.9009615540504454.
[I 2025-03-20 22:45:28,530] Trial 56 finished with value: 0.8873461484909058 and parameters: {'n_units_l0': 93, 'dropout_l0': 0.26257421683601795, 'n_units_l1': 72, 'dropout_l1': 0.24129580038208917, 'learning_rate': 2.1327896369604055e-05}. Best is trial 53 with value: 0.9009615540504454.
[I 2025-03-20 22:45:36,018] Trial 57 finished with value: 0.8711922824382781 and parameters: {'n_units_l0': 80, 'dropout_l0': 0.24913135463754943, 'n_units_l1': 74, 'dropout_l1': 0.26926592886010425, 'learning_rate': 5.125755876672469e-05}. Best is trial 53 with value: 0.9009615540504454.
[I 2025-03-20 22:45:44,687] Trial 58 finished with value: 0.8668076872825622 and parameters: {'n_units_l0': 95, 'dropout_l0': 0.22287858871409583, 'n_units_l1': 68, 'dropout_l1': 0.21481470414319173, 'learning_rate': 4.3416988844193844e-05}. Best is trial 53 with value: 0.9009615540504454.
[I 2025-03-20 22:46:00,531] Trial 59 finished with value: 0.9020384728908537 and parameters: {'n_units_l0': 108, 'dropout_l0': 0.3087725007496074, 'n_units_l1': 76, 'dropout_l1': 0.28195796475963886, 'learning_rate': 2.745518225857252e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:46:12,590] Trial 60 finished with value: 0.8859999895095825 and parameters: {'n_units_l0': 108, 'dropout_l0': 0.316297258491531, 'n_units_l1': 75, 'dropout_l1': 0.2839189562164017, 'learning_rate': 3.5296509183169534e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:46:25,607] Trial 61 finished with value: 0.8833076715469359 and parameters: {'n_units_l0': 104, 'dropout_l0': 0.30578659086602356, 'n_units_l1': 73, 'dropout_l1': 0.2462014852240998, 'learning_rate': 2.6975781742149802e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:46:36,385] Trial 62 finished with value: 0.8720000028610229 and parameters: {'n_units_l0': 102, 'dropout_l0': 0.2065173885009572, 'n_units_l1': 76, 'dropout_l1': 0.2615514706567065, 'learning_rate': 2.9453148155481316e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:46:52,827] Trial 63 finished with value: 0.8730769217014311 and parameters: {'n_units_l0': 97, 'dropout_l0': 0.35872089960977477, 'n_units_l1': 71, 'dropout_l1': 0.23319102421561902, 'learning_rate': 3.2161077055820044e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:47:11,523] Trial 64 finished with value: 0.8734615623950959 and parameters: {'n_units_l0': 101, 'dropout_l0': 0.281420768993892, 'n_units_l1': 67, 'dropout_l1': 0.2716604256837647, 'learning_rate': 2.5919198076923984e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:47:25,194] Trial 65 finished with value: 0.8788076937198639 and parameters: {'n_units_l0': 106, 'dropout_l0': 0.29338011828253313, 'n_units_l1': 47, 'dropout_l1': 0.304005171986671, 'learning_rate': 8.679633254961915e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:47:41,838] Trial 66 finished with value: 0.8859999895095825 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.25398799722343984, 'n_units_l1': 73, 'dropout_l1': 0.25748493625065916, 'learning_rate': 3.906828418714365e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:47:57,382] Trial 67 finished with value: 0.8699615240097045 and parameters: {'n_units_l0': 103, 'dropout_l0': 0.33407949418349436, 'n_units_l1': 70, 'dropout_l1': 0.22995689074034953, 'learning_rate': 2.7858664583205413e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:48:06,324] Trial 68 pruned. Trial was pruned at epoch 11.
[I 2025-03-20 22:48:22,279] Trial 69 finished with value: 0.8792692363262176 and parameters: {'n_units_l0': 97, 'dropout_l0': 0.23171846879126554, 'n_units_l1': 56, 'dropout_l1': 0.24070181844812705, 'learning_rate': 3.4839731907977655e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:48:37,757] Trial 70 finished with value: 0.888769245147705 and parameters: {'n_units_l0': 95, 'dropout_l0': 0.2132270295632907, 'n_units_l1': 64, 'dropout_l1': 0.3204255249339627, 'learning_rate': 7.886085885645183e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:48:58,016] Trial 71 finished with value: 0.8819615125656128 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.23913513645200665, 'n_units_l1': 59, 'dropout_l1': 0.28446686998515736, 'learning_rate': 2.4942900947424073e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:49:10,504] Trial 72 finished with value: 0.8765769183635712 and parameters: {'n_units_l0': 100, 'dropout_l0': 0.22585519488853212, 'n_units_l1': 54, 'dropout_l1': 0.2532022883697303, 'learning_rate': 2.254024589950256e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:49:21,733] Trial 73 finished with value: 0.884807687997818 and parameters: {'n_units_l0': 92, 'dropout_l0': 0.2367979124216602, 'n_units_l1': 61, 'dropout_l1': 0.2755646837082322, 'learning_rate': 3.0326504303661192e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:49:35,659] Trial 74 finished with value: 0.8958461582660675 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.27039429463316633, 'n_units_l1': 59, 'dropout_l1': 0.2645319923771142, 'learning_rate': 2.0839699313915317e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:49:40,651] Trial 75 pruned. Trial was pruned at epoch 11.
